"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
33982.1877465079,0.417552515113206,0.0686659602035003,6.08092443294663,1.19491602227466e-09,2.83081295753163e-07,"ACTN1"
160.223424958125,2.42436941196033,0.399486513718328,6.06871403340968,1.28938496814159e-09,2.91622372210409e-07,"ACTG2"
394.722324209986,1.60959420172109,0.264994763816067,6.07406040233425,1.24715781536603e-09,2.91622372210409e-07,"TNFSF4"
26863.2545774131,0.312516082976738,0.0514948502517427,6.06888031422448,1.28805088043465e-09,2.91622372210409e-07,"WDR1"
1706.48964166436,-1.1636021737629,0.191738641451767,-6.06868894528813,1.28958636957367e-09,2.91622372210409e-07,"XG"
933.599505835553,0.69619817423823,0.115087875260375,6.04927471867173,1.45499367541456e-09,3.25330046525279e-07,"DHCR7"
3262.68383931155,1.3555830471131,0.225102978770705,6.02205734689067,1.72213851296032e-09,3.73976306819408e-07,"ESM1"
1793.16598233671,0.792953289267924,0.131688754670466,6.02141990978795,1.72893568981837e-09,3.73976306819408e-07,"PLXNA2"
4576.73676695387,0.517336750068644,0.0859042775106735,6.02224668037475,1.72012461576775e-09,3.73976306819408e-07,"VASP"
691.373822131613,-0.864175587466023,0.143625076252229,-6.01688514301214,1.77805143981673e-09,3.80464770455408e-07,"ZNF521"
135.441626902192,1.728969906394,0.288763295810121,5.98749886665272,2.13092427443866e-09,4.46372558540309e-07,"APBA2"
3129.37888147281,0.56859867004783,0.0949458321720155,5.98866382062655,2.11571966027586e-09,4.46372558540309e-07,"SPOCD1"
2141.00515062703,0.279752430512035,0.0467377235385275,5.98558101105256,2.15618768916105e-09,4.46959739732344e-07,"BTN2A1"
630.254520785792,0.837489033456359,0.140145573897327,5.97585075408743,2.28892481989578e-09,4.6741871340378e-07,"HACD1"
1356.05878150422,0.404822285717947,0.067753454266498,5.9749320547649,2.30186100068193e-09,4.6741871340378e-07,"SCHIP1"
220.504926209223,1.23525013713717,0.207284664313843,5.95919693927245,2.53480474346507e-09,5.09521357524797e-07,"MGAM"
675.212682266017,1.45823349728162,0.244834178515748,5.9560046155395,2.58479033096189e-09,5.14373275861416e-07,"MAP3K7CL"
871.51125898328,0.62105828395851,0.104413127850005,5.9480861913331,2.71295736985434e-09,5.34533184753478e-07,"TRAF5"
141.492021867399,2.40997091141338,0.405298743488642,5.94615934574423,2.74506935870446e-09,5.35557649394302e-07,"B3GALT2"
619.975674256113,-0.238102018049323,0.0400780147705617,-5.94096337886016,2.8335191436794e-09,5.47446902516699e-07,"ACADSB"
86.8436249185486,2.26310653608926,0.381315531673832,5.93499699882424,2.93850874619858e-09,5.62272346628382e-07,"EDARADD"
5021.33917356401,0.288768173205252,0.048712376297356,5.92802476813116,3.0660026124602e-09,5.8108049512341e-07,"TGFB1I1"
13215.3619055764,0.954471316600408,0.161142630558957,5.92314593158634,3.15840328211007e-09,5.82070572998299e-07,"ADAM19"
1163.29036743004,-1.41372011725563,0.238571807137164,-5.92576354356417,3.10849611140463e-09,5.82070572998299e-07,"AKR1C2"
3334.40142701835,0.568887198278705,0.0960452548866111,5.92311612843676,3.15897597406112e-09,5.82070572998299e-07,"MARCHF4"
3266.19619381291,-0.20255167042174,0.0342567055516772,-5.91275976950512,3.36422673530261e-09,6.14202862683688e-07,"PHF3"
139204.702016013,0.324685981872782,0.0549515467051108,5.90858677036263,3.45055049295432e-09,6.22098931965317e-07,"FLNA"
168.995455543227,-2.6605361467234,0.450353584838619,-5.9076606388662,3.46999906774624e-09,6.22098931965317e-07,"GPC3"
338.735519484383,1.74404615292183,0.295366244578116,5.90469014295429,3.53310166818888e-09,6.27756457115702e-07,"GDF6"
148.761997186531,1.40008264274192,0.237407797552503,5.89737429509782,3.69331435387289e-09,6.45482518911121e-07,"ICAM5"
69.7994080583048,-1.21184758261649,0.205496231852307,-5.89717666203954,3.69773905305869e-09,6.45482518911121e-07,"LINC01140"
762.38447250528,0.343000350566258,0.0583558190998765,5.87774031548097,4.15904680521892e-09,7.13941227655433e-07,"LIG4"
